id,username,full_name,is_verified,followed_by_viewer,requested_by_viewer,user_follows,follows_viewer,is_private,has_requested_viewer,blocked_by_viewer,has_blocked_viewer,follows_count,followed_by_count,media_count
255241927,rachellaurenjarman,• ℝ𝕒𝕔𝕙𝕖𝕝 • 𝕁𝕒𝕣𝕞𝕒𝕟 •,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3009690869,theoutsiders_hiphop,The Outsiders,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7580888150,powerbuff_liftclub,V A L E R I E⚡,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3031603134,mattbryphysique,Matt Bry,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4407000196,btr_then_yesterday,°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7517557046,excellent.nutrition,Excellent Nutrition,FALSE,TRUE,FALSE,TRUE,,,,,,,,
653914201,joshua.a.builder,Joshua Atsriku,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1527679086,seabright_crossfit,Seabright Crossfit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1540692509,weights_meat_potato,Brian Pankau,FALSE,TRUE,FALSE,TRUE,,,,,,,,
232178422,ta3j,Taeja Afalava Mauigoa,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2956655389,heidnseek_fit,Heidi Palu,FALSE,TRUE,FALSE,TRUE,,,,,,,,
32357931,sheila_sue,Sheila Barden,FALSE,TRUE,FALSE,TRUE,,,,,,,,
217696761,dwhit24,Derek Whitaker,FALSE,TRUE,FALSE,TRUE,,,,,,,,
24521540,joehanna_up,Joe Hanna,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7378026929,ladystark12,AK,FALSE,TRUE,FALSE,TRUE,,,,,,,,
367458205,sarahbellumfit_wbffpro,Sarah Beth Zink WBFF Pro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2359104887,well_tab0ga,welliton taboga,FALSE,TRUE,FALSE,TRUE,,,,,,,,
184836236,harambe_fitness,Andrew Reilly,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7719764242,rawhumanstrength,Raw Human Strength 💪,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7994643475,fitgram.nd,My Fitgram,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1699385375,caribbean_aesthetics07,Caribbean Aesthetics 🇧🇶🇨🇼,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2129146268,zonegym,Zone Gym,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7094882225,hugh_fitness_,❗️Hughnormous ❗️,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1489337439,jkruslan_ifbb,RUSLAN  DRONCHЕNKO🦍20y.o🇷🇺🇧🇾,FALSE,TRUE,FALSE,TRUE,,,,,,,,
17746208,simeonpanda,Simeon Panda®,TRUE,TRUE,FALSE,TRUE,,,,,,,,
289744950,kaigreene,Kai Greene,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1167194206,divinedestiny89, 𝓑𝓻𝔂𝓪𝓷𝓷𝓪 𝓘𝓼𝓪𝓫𝓮𝓵𝓵𝓪 ,FALSE,TRUE,FALSE,TRUE,,,,,,,,
178715088,zeekfitfreak,Zeek- Online Coach,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2413378098,logmacmillan,Logan MacMillan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7481479361,dannyfaram,Dan Faram,FALSE,TRUE,FALSE,TRUE,,,,,,,,
413719571,gymcloud,GymCloud,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7933679695,lindsey.marchant.9,Lindsey Marchant,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6199043058,rx.rehab,rxrhealth,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3675151500,grubsteakparkcity,"Grub Steak Park City, UT",FALSE,TRUE,FALSE,TRUE,,,,,,,,
434365734,syattfitness,Jordan Syatt,FALSE,TRUE,FALSE,TRUE,,,,,,,,
199520940,willwang4,W I L L W A N G,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3227769377,utfoodie,Utah Foodie - Cindy 🍒,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2873682908,fitness_after_chemo,Breast Cancer Survivor,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7758462367,desertmountainmassage,"Martina McBride LMT, Owner",FALSE,TRUE,FALSE,TRUE,,,,,,,,
33894295,aconlinfit,Ashlyn Conlin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
10883510,thescore,theScore,TRUE,TRUE,FALSE,TRUE,,,,,,,,
6465257390,repjohncurtis,Rep. John Curtis,TRUE,TRUE,FALSE,TRUE,,,,,,,,
5711661341,dynamfitness,DYNAM Fitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
45532100,jasondr23,Jason Rasmussen,FALSE,TRUE,FALSE,TRUE,,,,,,,,
224712469,ryan_lee_27,Ryan Lee,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7949398279,side.hustle.bath.bombs,Chaco Comrie Aka The Bath Bro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2241921287,21fitday,21FITDAY / Body Transformation,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2155460112,bounce,Bounce,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2016773868,sword_sultan,Sultan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
32860400,baller99_,Andy Ball,FALSE,TRUE,FALSE,TRUE,,,,,,,,
431510497,blanco_cross,Francesco Blancodini,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7083021451,anathletesdiet,The Athletes Diet,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1250179673,fnx_fit,FNX (Phoenix/Fenix),FALSE,TRUE,FALSE,TRUE,,,,,,,,
180822505,adrianconway_,Adrian Conway,FALSE,TRUE,FALSE,TRUE,,,,,,,,
245192976,harrison_maurus,"Harrison Maurus  18, -81",FALSE,TRUE,FALSE,TRUE,,,,,,,,
298387817,powerathletehq,Power Athlete ®,FALSE,TRUE,FALSE,TRUE,,,,,,,,
177556685,brookeence,brookeence,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1723100058,hansenathletics,HansenAthletics,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1285468465,creativebioscience,Creative Bioscience,FALSE,TRUE,FALSE,TRUE,,,,,,,,
196231590,kt_lynn81,Katie Lynn Cox,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2330858190,ivory_tower_729,Simmons Fitness & Nutrition,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1273611319,lindseymerrell,Lindsey Merrell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7197697973,simplycheesecakeco,simply cheesecake,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1161938478,fredericclerc_allbars,Frédéric Clerc,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2036937054,epiclifehub,Epic Sports Videos,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5731423965,bodyphenomofficial,BodyPhenom™ Official,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2310574028,fitness_desde_cero,Motivation Workouts Foods,FALSE,TRUE,FALSE,TRUE,,,,,,,,
354212076,sizeupsupps,Size Up,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6552524,scottonomous,Scott Cannon,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4227888130,m.ryan.merrell,Ryan Merrell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7308140194,crooked_branch,Kevin Finkle,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6843311865,mailthescottfamily,Brad Scott,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6823918795,mikesvintagemocs,Michael J Ure,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3101056817,rob_merrell,Rob Merrell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3535843109,pacnam_body,Pacnam Body,FALSE,TRUE,FALSE,TRUE,,,,,,,,
344140330,trainme_app,Train Me,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2208980241,c4hp,Camp4 Human Performance,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7207206120,adele_health,Adele Smith,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1077508978,fithealthyworkouts,Fit Healthy Workouts💪🏼,FALSE,TRUE,FALSE,TRUE,,,,,,,,
181136826,trxtraining,TRX® Training,TRUE,TRUE,FALSE,TRUE,,,,,,,,
3418921362,trxvideos,TRX VIDEOS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
12360119,alexia_clark,Alexia Clark,TRUE,TRUE,FALSE,TRUE,,,,,,,,
216507196,angelina_dani,⚡️Ang⚡️,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6942294024,getsophfit,getsophfit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5761014739,tmp_fit13,Taylor,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1368168992,rawhealthwater,Raw Health PCR Infused Water,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5781947298,life_of_lenilou,FITNESS | BOXING,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2943909175,sandro.filzmaier,Sandro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7125625535,15weeksandcounting,Allison,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3569558911,buildbyladyfit,LadyFIT,FALSE,TRUE,FALSE,TRUE,,,,,,,,
192072687,sweet_bbita,Sweety & JD _ Health➕Business,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1472033837,alessioromito,Alessio Romito,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1953638634,utahfitfam,We're Just A Big Family,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7817870808,marsroverbyu,BYU Mars Rover,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7777623598,pineappleclothing_women,Pineapple Clothing Women 🌸,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2263748891,max_iron_,Max Iron,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3643872159,manbunrun,Rylee McDermott,FALSE,TRUE,FALSE,TRUE,,,,,,,,
29423860,kontzmj,Matthew Kontz,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5466476450,bournrelentless,BOURN RELENTLESS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5537154209,training_with_injuries,Jon Bailey,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3562226140,zshotsauceandmarinade,Z's Hot Sauce and Marinades,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1799236553,theproteinfoundry,The Protein Foundry,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6912500182,coachnat_mulcock,N A T A L I E,FALSE,TRUE,FALSE,TRUE,,,,,,,,
49369322,tomhipplerhealth,Tom Hippler,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4815302907,keynutritionutah,Key Nutrition,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1796898295,killinggravity,Killing Gravity,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3640993732,spencerfolsomphotography,Spencerfolsomphotography,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1396383388,scott.mecham,Scott Mecham,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6656460059,fortheloveoftheiron,For The Love Of The Iron,FALSE,TRUE,FALSE,TRUE,,,,,,,,
263720791,angie_3006,Angie 💫,FALSE,TRUE,FALSE,TRUE,,,,,,,,
261148471,randy_killefianakis,Randy killefianakis,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1808675521,wbrasilfotografo,W B R A S I L • FOTÓGRAFO,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1542251724,stavrosjk,Stavros Kalogirou,FALSE,TRUE,FALSE,TRUE,,,,,,,,
182008089,shay_062113,Shala Abplanlp,FALSE,TRUE,FALSE,TRUE,,,,,,,,
18590534,elizabethkilli,E L I Z A B E T H   K I L L I,FALSE,TRUE,FALSE,TRUE,,,,,,,,
436751602,bodybycoby,IFBB PRO Coby Lewis,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4252075319,newerasupplements,NewEra Supplements,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7565382345,igwtservicesllc,IGWT SERVICES LLC,FALSE,TRUE,FALSE,TRUE,,,,,,,,
47272214,tbakes_16,Ty Baker,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5919191893,wod4life,Wod_Life,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1787637708,empirefitnessmckinney,EMPIRE FITNESS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
25398445,dre_knoxville,highlifedre🎤🎼🚴🍟🎥🏋🏾🛠⚙️,FALSE,TRUE,FALSE,TRUE,,,,,,,,
28713759,mr_thrusters,Daniel Ro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
993926110,couragegym,Ann-Katrin Weber,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4129116261,comptrainmasters,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
43708304,tennil_reed,Tennil Beuerlein,FALSE,TRUE,FALSE,TRUE,,,,,,,,
396739184,alessandrapichelli,Alessandra Pichelli,FALSE,TRUE,FALSE,TRUE,,,,,,,,
391656053,jgreenewod,Jamie Greene,FALSE,TRUE,FALSE,TRUE,,,,,,,,
324884563,holtekristin,Kristin Holte,TRUE,TRUE,FALSE,TRUE,,,,,,,,
38688630,mich_letendre,Michele Letendre,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1209014879,haleyadamssss,Haley Adams,FALSE,TRUE,FALSE,TRUE,,,,,,,,
413429994,cassidy_lancemcwherter,C A S S  LANCE-MCWHERTER,FALSE,TRUE,FALSE,TRUE,,,,,,,,
15706228,jensmith008,Jennifer Smith,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1055768392,alexanderson29,Alex Anderson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
283875106,emilybridgers,Emily Bridgers,TRUE,TRUE,FALSE,TRUE,,,,,,,,
185036930,stacietovar,Stacie Tovar,TRUE,TRUE,FALSE,TRUE,,,,,,,,
29523654,toridysonnn,Tori Dyson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
391740140,danny_steel3,Danny Steele,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7589611971,battleforgedthrowdown,Battle Forged Throwdown,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4574585825,pro_as1362,amin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5488865849,leonisjjclub,LEONIS JU JITSU CLUB,FALSE,TRUE,FALSE,TRUE,,,,,,,,
422174046,bcdcastro,Bruno Cardoso,FALSE,TRUE,FALSE,TRUE,,,,,,,,
247621930,rileyemma_,Love yourself first 💖,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7280671065,thegorditadiaries,thegorditadiaries,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5501492538,btr_tankovic_zoo_team_,💪ТРЕНЕР💪🔝-Хазрет Магомедов♈,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7664431095,crosfit_birlofitness,CROSSFIT BirloFitness,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3636652636,anapotlog1,Ana Potlog,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4982176995,bo0o_lifts,Sabrina • 1st Phorm •,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4251326007,sean.huzar,Sean Huzar,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5417708950,kelsid_fitness,Kelsi Doughty,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7655942019,thefitflamingolondon,Dominique Butler,FALSE,TRUE,FALSE,TRUE,,,,,,,,
217709336,musclefreakfitness,Musclefreak37,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6497306006,seagull_powerlifting,Yaroslav Chayka,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3168767343,villetx,Villetx,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1675508635,paulasaldanhatschinkel_,PAULA SALDANHA TSCHINKEL,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1721286035,byuahtc,BYU AntiHumanTrafficking Club,FALSE,TRUE,FALSE,TRUE,,,,,,,,
212418249,calebgarrow,🇺🇸Caleb Garrow|Fitness💪🏼,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4041271771,7thnationfitness,7th Nation Fitness Official,FALSE,TRUE,FALSE,TRUE,,,,,,,,
684673579,blackcubecrossfitrd,Blackcube CrossFit,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7222344440,briders.coaching,Mark & Sally Brider,FALSE,TRUE,FALSE,TRUE,,,,,,,,
229828077,cuz_hd,Harry C 🌐,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4185962526,biz4goodshow,Biz4Good Show,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3021938098,newlevelkicksla,,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1771113282,prehab2perform,Physical therapy,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4840881148,cross.athletes,Crossfit athletes # rx profile,FALSE,TRUE,FALSE,TRUE,,,,,,,,
215165373,liftlikelindsey,Lindsey Valenzuela,TRUE,TRUE,FALSE,TRUE,,,,,,,,
1505758401,simonajohnson,SIMON JOHNSON 🏆🇦🇺,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6181342184,js_almighty,JS Almighty,FALSE,TRUE,FALSE,TRUE,,,,,,,,
39321155,anitanorris18,Anita Norris,FALSE,TRUE,FALSE,TRUE,,,,,,,,
643127413,rachaels_runners,Rachael’s Runners,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5659035890,riccardosilvastadium,Riccardo Silva Stadium,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2256428477,naturallivinglexie,Lexie Hannah,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7164101996,byuathletics,BYU Athletics,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7304139643,gabrielgarr_,Gabrielgarr,FALSE,TRUE,FALSE,TRUE,,,,,,,,
348566741,masctots,Masctots™ ☕️🏀👟,FALSE,TRUE,FALSE,TRUE,,,,,,,,
946730582,ballgod,BALLGOD,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2959979241,summsi_w,🔴 Werner,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6060056877,classiccarforinsta,Classic Car,FALSE,TRUE,FALSE,TRUE,,,,,,,,
252073899,train2bbane_,Lawton Gavin,FALSE,TRUE,FALSE,TRUE,,,,,,,,
403683466,caryleewilliams,Cary Williams,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3627870698,ramin._.bahrami,♐💋ſßāı-ırā^~^ī👻🌀👅🌀👻ſªſⁿıⁿ💋🐍,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5520951956,highjump.ut,HighJumpUT,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4108526380,_jimmyflores,Jimmy Flores,FALSE,TRUE,FALSE,TRUE,,,,,,,,
478826805,feather.reinhardt,Heather Feather,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5353787493,liverpoolbarbell,Liverpool Barbell Club,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1709989849,iwonorganics,iwon organics,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4079724919,nairnfitness,George Nairn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2209563262,coachcf_wagnermarcoli,Wagner Marcoli,FALSE,TRUE,FALSE,TRUE,,,,,,,,
915376462,andrew_del_bosque,Andrew Del Bosque,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1523262416,celefit11,Cele Diaz,FALSE,TRUE,FALSE,TRUE,,,,,,,,
48543855,cecilyzfit,Train With Cecily,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1417472860,diskfit061,DISK  FIT,FALSE,TRUE,FALSE,TRUE,,,,,,,,
330924546,jonathan.mercurio,Jonathan Mercurio,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2213833523,vanegmondpaul,Paul van Egmond💥,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4652309281,getpro2fit,Pro2FIT,FALSE,TRUE,FALSE,TRUE,,,,,,,,
24488073,eugene.in.ut,Eugene Kim,FALSE,TRUE,FALSE,TRUE,,,,,,,,
31288908,4mikedevoe,Mike Devoe,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2281297100,magicjourneyspa,MagicJourneySpa,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6449052002,outdoorsforyouth,Outdoors For Youth,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6855483672,morganboulevard,Liz Morgan | Vegan Lifestyle,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3269000053,thefitlifebymike,𝕄𝕀𝕂𝔼 𝕄𝕆𝕆ℝ𝔼,FALSE,TRUE,FALSE,TRUE,,,,,,,,
331509832,matmar85k,Mathieu Marineau,FALSE,TRUE,FALSE,TRUE,,,,,,,,
243430382,andreacadenelli,Andrea Cadenelli,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6966264698,myboxriopretofernandocosta,MYBOX RIO PRETO FERNANDO COSTA,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2246590368,gmatteo88,Matteo Giupponi,FALSE,TRUE,FALSE,TRUE,,,,,,,,
54391287,frankie_cs,Frank Durbano,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6922528858,brogioli_sport,Brogioli sport,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4096254866,prolethics,PROLETHICS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
36007618,boxerbonbon,Бонстр | Bonnie,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1432061785,nellypalmi,Antonella Palmisano,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2149658529,thebarbellspin,TheBarbellSpin.com,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2215424760,drbobvaughn,Dr. Bob Vaughn,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1235016088,yogawithkyle,Kyle Elizabeth,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1274602598,coachnicksorrel,Coach Nick S,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4046187920,best.of.weightlifting,Best Of Weightlifting,FALSE,TRUE,FALSE,TRUE,,,,,,,,
48510389,mattvegvary,Matt Vegvary,FALSE,TRUE,FALSE,TRUE,,,,,,,,
587155024,elise_bfit,Elise Borelli ➖ Fitness Coach,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6621546088,sipnprovo,Sip-N Provo,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2242228853,ministryofsweat,Ministry of Sweat,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2102258265,jenthomasfitness,• JEN THOMAS •,FALSE,TRUE,FALSE,TRUE,,,,,,,,
994334269,juanjo_ocr,Juanjo Miralles,FALSE,TRUE,FALSE,TRUE,,,,,,,,
217729614,dshawhan,Dylan Shawhan,FALSE,TRUE,FALSE,TRUE,,,,,,,,
50503494,mikail33,Mikail Jenkins,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7108634998,gulfissimo,Gulfissimo Dubai,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7197788201,txfitcouple_24,♛ INSPIRATION & SUCCESS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6853562041,okaytees,Okaytees,FALSE,TRUE,FALSE,TRUE,,,,,,,,
274652562,buildingbri,Bri Mosher,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4099859462,elevatenutritionteam,Elevate Nutrition,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6766141504,tastesathome,Wanvisa Nicholas,FALSE,TRUE,FALSE,TRUE,,,,,,,,
253791138,codyjaismith,C DRIVE FITNESS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
216824467,scottreid105,Scott Reid,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5860764833,threenailsclothing,THREE NΛILS.®,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1757184564,alderathletics,Alder Athletics,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3136292576,colttvalentine,Coltt Valentine,FALSE,TRUE,FALSE,TRUE,,,,,,,,
24204647,sammy_val,Sammy Valentine,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3248056671,boxclock,BOXCLOCK,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6854393399,kurtdevonshirefitness,Kurt Devonshire 💪,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5412060109,weight.liftings,weight.liftings,FALSE,TRUE,FALSE,TRUE,,,,,,,,
203334043,csabavargafitness,Csaba Varga,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6048379795,hasannkursunn,Hasan Kurşun,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7095396937,urbancycle_sf,Urban Cycle,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6143693490,healthsector,HealthSector,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3419256395,teamtemy,Whole Health Life,FALSE,TRUE,FALSE,TRUE,,,,,,,,
458573986,chechionfire,Chechi Alcaraz,FALSE,TRUE,FALSE,TRUE,,,,,,,,
229662743,kidstronghq,KidStrong,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1439523863,thebrandxmethod,The Brand X Method™️,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7133502969,olympusfitnessco,Olympus Fitness Co.®,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6096244976,partner_wod,Partner-wod,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6131534,laytonmcguire,Layton McGuire,FALSE,TRUE,FALSE,TRUE,,,,,,,,
322766164,aliciafigaro,Alicia Figaro,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6370859269,lan_kingprovo,LAN King,FALSE,TRUE,FALSE,TRUE,,,,,,,,
46741892,lahbastos,Larissa Bastos,FALSE,TRUE,FALSE,TRUE,,,,,,,,
3836834,customfit.training,CustomFit.Training,FALSE,TRUE,FALSE,TRUE,,,,,,,,
211927213,train_with_aj,#TrainWithAJ,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2159643289,strong.donz,Don Zuehlke,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7306141162,ironchalkprincess,Jami Grove,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6769661461,myboxjuizdefora,MyBoxJuizdeFora,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7399486563,dolphingirl4life,dolphingirl4life,FALSE,TRUE,FALSE,TRUE,,,,,,,,
7275623039,weight_liffting_lover,Weight Liffting,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1140340657,acbraith,Alex,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6284384158,crossfitminerstownpc,CrossFit Minerstown,FALSE,TRUE,FALSE,TRUE,,,,,,,,
4609417763,hookahgermany_,HookahGermany,FALSE,TRUE,FALSE,TRUE,,,,,,,,
178752287,voicecollective,JR Patterson,FALSE,TRUE,FALSE,TRUE,,,,,,,,
1710532666,darrenhunsucker,Darren Hunsucker,FALSE,TRUE,FALSE,TRUE,,,,,,,,
225605189,hinshaw363,Chris Hinshaw,FALSE,TRUE,FALSE,TRUE,,,,,,,,
8379937,kristinmiller87,Kristin Miller,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5040923586,freefollowersxns,Gain +5000 FOLLOWERS,FALSE,TRUE,FALSE,TRUE,,,,,,,,
6777481309,madmusclecell,Mad Muscle Cell,FALSE,TRUE,FALSE,TRUE,,,,,,,,
2243113264,tee.athletics,TEE FIT,FALSE,TRUE,FALSE,TRUE,,,,,,,,
5575566962,mishamarkofitness,Misha Marko • Fitness Coach 🇨🇦,FALSE,TRUE,FALSE,TRUE,,,,,,,,
